low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,student_feature,repayment_capability,is_high_user,number_of_trans_from_2011,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,reg_preference_for_trad,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day
0.03,0.95,5700,1.06,0.89,0.556,29.0,25.0,74.0,1.0,1.0,31520,0,16.0,334830,183.0,0.3,51840,6.0,12660,0.05,950,0.55,1.0,4.0,9.0,4.0,9.0,1.0,4.0,18.0,18.0,1258.0,1140,12.0,0.0,560,13350,0.0,1,618.0,82.0,507.0,76.0,40.0,22.0,13.0,98.0,26.0,68.0,79.0,456.0,74.0,86.0,66.0,8.0,24.0,8.0,16.0,1.0,14.0,53.0,82.0,61.0,2.0,4.0,346.0,1800.0,72.0,16.0,19.0,2300.0,1612.0,4000.0,78.0,8.0,9.0,14400.0,4950.0,1.0,26.0
0.01,0.99,0,1.14,0.82,0.3,17.0,61.0,35.0,3.0,1.001138952164009,9010,0,33.0,155820,164.0,0.3,48930,8.0,5610,0.1,1140,0.5,3.0,11.0,12.0,11.0,12.0,1.0,0.0,4.0,4.0,184507.0,3380,5.0,0.0,1400,14650,0.0,0,1290.0,82.0,546.0,76.0,10.0,5.0,5.0,15.0,4.0,6.0,10.0,508.0,77.0,25.0,24.0,1.0,15.0,7.0,8.0,3.0,3.0,13.0,34.0,6.0,3.0,0.0,359.0,1300.0,72.0,8.0,8.0,2300.0,1212.0,7400.0,81.0,7.0,8.0,14400.0,7971.0,14.0,11.0
0.01,0.99,1000,1.07,1.0,0.419,17.0,25.0,12.0,3.0,1.0,17060,0,14.0,240520,153.0,0.3,60080,9.0,6630,0.05,1180,0.5,1.0,9.0,9.0,9.0,9.0,0.0,0.0,3.0,5.0,175466.0,1720,8.0,0.0,800,28470,0.0,0,476.0,83.0,545.0,74.0,12.0,6.0,3.0,16.0,1.0,4.0,9.0,514.0,76.0,41.0,38.0,2.0,17.0,7.0,10.0,1.0,4.0,21.0,58.0,14.0,1.0,0.0,340.0,2600.0,74.0,10.0,11.0,6000.0,1990.0,6800.0,79.0,7.0,7.0,20400.0,8842.0,22.0,7.0
0.3,0.7,1000,26.58,0.46,0.154,17.0,64.0,43.0,3.0,1.001138952164009,12250,0,13.0,11250,55.0,0.45,3960,5.0,1040,1.0,250,0.65,2.0,15.0,64.0,0.0,64.0,0.0,0.0,4.0,4.0,0.0,2720,2.0,0.0,0,0,0.0,0,906.0,87.0,636.0,72.0,6.0,3.0,3.0,8.0,2.0,3.0,6.0,614.0,75.0,4.0,4.0,0.0,2.0,0.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,209.0,1600.0,75.0,2.0,2.0,2300.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0
0.01,0.99,0,1.93,0.7,0.22699999999999998,14.0,25.0,28.0,3.0,1.001138952164009,8500,0,19.0,100840,102.0,0.4,22860,7.0,2230,0.1,1180,0.5,3.0,14.0,17.0,14.0,17.0,1.0,0.0,1.0,2.0,50112.0,1540,3.0,0.0,0,11330,0.0,0,893.0,83.0,680.0,75.0,10.0,6.0,2.0,13.0,1.0,5.0,11.0,669.0,76.0,25.0,25.0,0.0,14.0,7.0,7.0,1.0,1.0,10.0,31.0,1.0,1.0,0.0,357.0,2100.0,74.0,7.0,7.0,3000.0,1914.0,5200.0,80.0,7.0,8.0,8700.0,4842.0,3.0,21.0
0.05,0.95,100,0.25,0.88,0.042,3.0,35.0,39.0,1.0,1.0,11020,0,7.0,1920,9.0,0.85,550,1.0,240,1.0,270,0.8,3.0,0.0,35.0,0.0,35.0,0.6423290203327172,0.0,2.0,2.0,0.0,270,1.0,0.0,0,0,0.0,0,306.0,109.0,605.0,78.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,577.0,79.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,74.0,2.0,2.0,1000.0,1000.0,36.0,248.0
0.04,0.96,1300,0.59,1.0,0.151,16.0,73.0,55.0,3.0,1.0,12900,0,11.0,53610,50.0,0.4,22240,9.0,510,0.1,800,0.55,1.0,11.0,21.0,11.0,21.0,2.0,0.0,3.0,4.0,578.0,2090,8.0,0.0,1380,7260,0.0,0,411.0,84.0,511.0,71.0,17.0,8.0,8.0,18.0,1.0,8.0,14.0,488.0,77.0,19.0,17.0,2.0,13.0,7.0,6.0,1.0,1.0,9.0,22.0,10.0,1.0,0.0,339.0,1500.0,74.0,6.0,6.0,2100.0,1316.0,12200.0,80.0,7.0,7.0,24000.0,10528.0,24.0,15.0
0.01,0.93,500,0.88,0.38,0.561,23.0,22.0,10.0,2.0,1.0,12610,0,23.0,459850,229.0,0.1,130510,8.0,8200,0.05,1400,0.45,1.0,8.0,8.0,8.0,8.0,1.0,3.0,9.0,9.0,3.0,21240,15.0,0.0,2740,38590,4.0,0,1918.0,82.0,644.0,76.0,21.0,13.0,5.0,31.0,6.0,17.0,24.0,624.0,77.0,56.0,43.0,0.0,24.0,6.0,18.0,0.0,5.0,32.0,44.0,39.0,0.0,12.0,357.0,1600.0,75.0,18.0,19.0,3300.0,1461.0,13800.0,83.0,6.0,7.0,22800.0,9716.0,-2.0,38.0
0.07,0.93,6000,4.04,0.76,0.15,10.0,25.0,24.0,3.0,1.001138952164009,10890,0,37.0,41240,118.0,0.6,5110,6.0,1090,0.3,400,0.75,1.0,7.0,20.0,7.0,20.0,0.0,1.0,2.0,2.0,881613.0,420,2.0,0.0,560,2630,0.0,0,1544.0,82.0,636.0,74.0,6.0,4.0,2.0,8.0,0.0,1.0,7.0,613.0,75.0,18.0,12.0,0.0,3.0,1.0,2.0,1.0,3.0,9.0,22.0,6.0,1.0,0.0,352.0,1700.0,73.0,2.0,2.0,1700.0,1650.0,6000.0,78.0,1.0,1.0,6000.0,6000.0,79.0,29.0
0.03,0.9,500,0.15,0.82,0.6,24.0,16.0,7.0,4.0,1.001138952164009,5520,0,37.0,266100,334.0,0.3,35290,6.0,8530,0.05,850,0.55,1.0,8.0,16.0,8.0,16.0,3.0,6.0,9.0,9.0,20.0,1950,5.0,0.0,0,16710,0.0,0,1438.0,84.0,505.0,77.0,14.0,6.0,3.0,18.0,11.0,17.0,17.0,452.0,74.0,71.0,57.0,8.0,13.0,6.0,7.0,2.0,2.0,22.0,85.0,41.0,1.0,5.0,358.0,2300.0,72.0,7.0,8.0,4300.0,2057.0,9400.0,79.0,6.0,7.0,16800.0,7116.0,-2.0,23.0
0.0,1.0,2200,3.95,0.83,0.45,29.0,16.0,14.0,4.0,1.001138952164009,24070,0,34.0,357440,305.0,0.2,35650,4.0,1760,0.1,1420,0.45,1.0,9.0,14.0,9.0,14.0,0.0,4.0,4.0,4.0,553.0,2860,3.0,0.0,0,26530,0.0,1,1305.0,83.0,516.0,72.0,10.0,3.0,4.0,14.0,5.0,6.0,12.0,474.0,76.0,36.0,29.0,2.0,12.0,5.0,7.0,0.0,3.0,16.0,35.0,35.0,1.0,3.0,332.0,3100.0,73.0,7.0,8.0,5000.0,2085.0,6600.0,81.0,5.0,7.0,13800.0,6740.0,23.0,37.0
0.05,0.95,2000,0.83,0.6,0.591,29.0,13.0,13.0,2.0,1.0,16800,0,33.0,420520,263.0,0.3,68400,7.0,9770,0.05,800,0.65,1.0,5.0,7.0,5.0,7.0,6.0,0.0,8.0,8.0,34.0,2500,30.0,0.0,1050,14600,0.0,0,1727.0,82.0,657.0,76.0,18.0,12.0,5.0,23.0,6.0,13.0,15.0,638.0,77.0,60.0,60.0,0.0,21.0,5.0,16.0,1.0,2.0,22.0,97.0,0.0,1.0,0.0,347.0,2100.0,75.0,16.0,16.0,3000.0,1750.0,15900.0,80.0,5.0,6.0,19200.0,9920.0,7.0,25.0
0.02,0.98,2000,0.99,0.91,0.313,17.0,30.0,24.0,2.0,1.001138952164009,11200,0,20.0,127220,143.0,0.45,31470,8.0,60,0.2,1000,0.55,1.0,9.0,14.0,9.0,14.0,0.0,0.0,2.0,2.0,0.0,600,5.0,0.0,470,11190,0.0,0,727.0,85.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.0,0.56,1000,0.79,1.0,0.28,18.0,28.0,13.0,2.0,1.0,16330,0,23.0,166700,170.0,0.3,33010,7.0,2460,0.1,2170,0.35,1.0,6.0,20.0,6.0,20.0,0.0,2.0,15.0,15.0,34.0,3450,4.0,0.0,4210,45590,0.0,0,779.0,82.0,649.0,79.0,12.0,7.0,3.0,19.0,4.0,10.0,13.0,631.0,77.0,16.0,13.0,0.0,7.0,3.0,4.0,1.0,3.0,6.0,20.0,9.0,3.0,1.0,331.0,1800.0,77.0,4.0,5.0,2200.0,1475.0,16600.0,77.0,3.0,3.0,24000.0,16800.0,8.0,24.0
0.02,0.98,2900,0.06,1.0,0.147,12.0,19.0,19.0,2.0,1.0,14100,0,7.0,27110,31.0,1.0,7060,4.0,1120,1.0,1170,0.5,3.0,6.0,19.0,0.0,23.0,0.0,0.0,2.0,2.0,0.0,0,2.0,0.0,0,8210,0.0,1,276.0,98.0,538.0,75.0,15.0,4.0,6.0,23.0,5.0,7.0,16.0,503.0,73.0,23.0,17.0,6.0,11.0,5.0,6.0,0.0,2.0,9.0,19.0,19.0,0.0,0.0,327.0,1200.0,68.0,6.0,6.0,2300.0,1200.0,4600.0,79.0,5.0,5.0,8400.0,4760.0,10.0,31.0
0.01,0.97,100,0.91,0.91,0.58,18.0,20.0,13.0,4.0,2.0,17830,0,20.0,344890,232.0,0.2,86240,7.0,7090,0.05,1220,0.5,1.0,4.0,5.0,6.0,6.0,1.0,5.0,21.0,21.0,247947.0,4700,18.0,0.0,460,10880,0.0,0,728.0,82.0,596.0,74.0,30.0,15.0,12.0,43.0,8.0,23.0,32.0,581.0,71.0,66.0,63.0,1.0,24.0,7.0,17.0,1.0,4.0,35.0,68.0,9.0,1.0,0.0,355.0,2300.0,70.0,17.0,18.0,5200.0,1900.0,5800.0,82.0,7.0,7.0,10800.0,6142.0,3.0,10.0
0.02,0.98,1000,0.11,0.27,0.2,14.0,47.0,40.0,2.0,1.001138952164009,12920,0,13.0,42700,57.0,0.6,8060,3.0,950,0.65,600,0.65,1.0,1.0,31.0,1.0,31.0,0.0,0.0,4.0,4.0,126363.0,1200,8.0,0.0,0,5110,0.0,0,1545.0,94.0,591.0,72.0,12.0,4.0,5.0,14.0,5.0,6.0,7.0,565.0,77.0,12.0,9.0,1.0,5.0,1.0,4.0,1.0,1.0,5.0,19.0,4.0,1.0,0.0,352.0,1700.0,76.0,4.0,4.0,2300.0,1425.0,19200.0,78.0,1.0,1.0,19200.0,19200.0,23.0,20.0
0.0,0.94,1000,0.71,0.75,0.263,17.0,32.0,16.0,3.0,1.001138952164009,15510,0,36.0,157180,161.0,0.25,28340,8.0,4050,0.2,1680,0.45,1.0,15.0,24.0,15.0,24.0,0.0,0.0,2.0,2.0,108.0,6890,5.0,0.0,6890,24550,0.0,0,1516.0,84.0,598.0,84.0,5.0,2.0,0.0,7.0,3.0,6.0,6.0,575.0,76.0,25.0,25.0,2.0,7.0,2.0,5.0,3.0,5.0,10.0,51.0,4.0,3.0,0.0,349.0,3200.0,71.0,5.0,5.0,4600.0,2320.0,22800.0,78.0,2.0,3.0,24000.0,12500.0,22.0,9.0
0.01,0.45,0,0.55,0.97,0.45,28.0,20.0,15.0,3.0,1.001138952164009,48430,0,29.0,397400,194.0,0.15,164470,10.0,3830,0.05,2140,0.35,3.0,6.0,11.0,6.0,11.0,1.0,2.0,2.0,2.0,84878.0,5360,5.0,0.0,6810,30700,0.0,0,964.0,82.0,531.0,79.0,10.0,5.0,3.0,13.0,2.0,5.0,10.0,493.0,73.0,19.0,17.0,1.0,11.0,5.0,6.0,0.0,1.0,6.0,38.0,5.0,0.0,0.0,360.0,2100.0,71.0,6.0,7.0,4400.0,1616.0,8100.0,78.0,5.0,7.0,15600.0,4760.0,25.0,71.0
0.01,0.99,0,2.82,0.57,0.136,15.0,55.0,30.0,3.0,1.001138952164009,10140,0,24.0,43940,63.0,1.0,3350,8.0,100,1.0,1150,0.5,1.0,0.0,26.0,0.0,26.0,0.0,1.0,2.0,2.0,0.0,0,2.0,0.0,0,4620,0.0,0,1344.0,85.0,620.0,69.0,6.0,2.0,1.0,8.0,4.0,7.0,7.0,592.0,73.0,21.0,19.0,0.0,8.0,1.0,7.0,0.0,0.0,8.0,23.0,3.0,0.0,0.0,344.0,2200.0,73.0,7.0,7.0,2600.0,1700.0,20400.0,78.0,1.0,1.0,20400.0,20400.0,23.0,104.0
0.02,0.9,300,0.62,1.0,0.28,17.0,15.0,13.0,4.0,1.001138952164009,3890,0,23.0,154570,153.0,0.4,16150,8.0,190,0.1,1140,0.5,1.0,6.0,11.0,6.0,11.0,0.0,1.0,1.0,1.0,46.0,1540,3.0,0.0,0,12930,0.0,0,780.0,89.0,627.0,82.0,3.0,2.0,0.0,3.0,0.0,1.0,2.0,602.0,75.0,15.0,15.0,0.0,6.0,2.0,4.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,354.0,2500.0,75.0,4.0,4.0,3100.0,2100.0,11300.0,76.0,2.0,3.0,20400.0,10800.0,45.0,140.0
0.01,0.99,900,0.85,1.0,0.321,16.0,14.0,25.0,2.0,1.001138952164009,23500,0,11.0,166750,106.0,0.55,28450,5.0,5190,0.1,1120,0.5,1.0,5.0,14.0,5.0,14.0,0.0,0.0,2.0,2.0,0.0,500,4.0,0.0,290,18730,0.0,0,393.0,84.0,531.0,77.0,16.0,5.0,1.0,16.0,10.0,13.0,15.0,493.0,73.0,30.0,28.0,2.0,9.0,1.0,8.0,0.0,0.0,14.0,29.0,5.0,0.0,0.0,345.0,2800.0,73.0,8.0,8.0,5000.0,2475.0,7200.0,78.0,1.0,1.0,7200.0,7200.0,14.0,110.0
0.01,0.99,0,1.47,0.81,0.41100000000000003,19.0,44.0,25.0,2.0,1.001138952164009,8620,0,39.0,236260,284.0,0.6,10410,6.0,2360,0.4,1000,0.55,1.0,16.0,44.0,16.0,44.0,0.0,4.0,5.0,5.0,0.0,600,18.0,0.0,0,4530,0.0,1,1541.0,84.0,522.0,75.0,5.0,4.0,1.0,5.0,2.0,3.0,3.0,486.0,76.0,42.0,37.0,5.0,21.0,8.0,13.0,0.0,1.0,8.0,45.0,29.0,0.0,0.0,344.0,1800.0,73.0,13.0,15.0,2800.0,1569.0,7400.0,80.0,8.0,9.0,14400.0,7350.0,12.0,70.0
0.0,0.35,0,4.37,0.92,0.14400000000000002,11.0,26.0,22.0,4.0,1.001138952164009,16130,0,23.0,191700,104.0,0.1,76820,9.0,2080,0.3,2120,0.4,3.0,14.0,26.0,14.0,26.0,0.6423290203327172,0.0,2.0,2.0,0.0,21500,2.0,0.0,640,21660,0.0,0,830.0,86.0,636.0,67.0,5.0,4.0,1.0,7.0,2.0,7.0,7.0,622.0,77.0,6.0,5.0,0.0,4.0,4.0,0.0,0.0,3.0,4.0,19.0,3.0,1.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,13500.0,77.0,4.0,4.0,20400.0,13050.0,-1.0,45.0
0.01,0.8,2500,0.94,0.6,0.222,23.0,49.0,21.0,3.0,1.0,15370,0,25.0,171380,114.0,0.75,11900,9.0,5900,1.0,1280,0.55,1.0,0.0,49.0,0.0,49.0,0.0,0.0,2.0,2.0,0.0,520,12.0,0.0,0,1110,0.0,0,1347.0,86.0,540.0,74.0,5.0,5.0,0.0,7.0,1.0,6.0,7.0,507.0,76.0,27.0,26.0,2.0,8.0,2.0,6.0,1.0,1.0,8.0,37.0,2.0,1.0,0.0,357.0,1900.0,75.0,6.0,6.0,3100.0,1933.0,69700.0,78.0,2.0,2.0,75600.0,38300.0,1.0,14.0
0.03,0.83,10500,0.75,0.94,0.266,21.0,29.0,20.0,3.0,1.0,14670,0,29.0,70420,145.0,0.45,25700,8.0,1520,0.4,730,0.55,3.0,11.0,16.0,13.0,26.0,0.0,2.0,2.0,7.0,0.0,2240,2.0,0.0,0,3080,0.0,0,1025.0,87.0,648.0,79.0,10.0,7.0,2.0,12.0,3.0,6.0,12.0,620.0,76.0,26.0,23.0,0.0,13.0,6.0,7.0,2.0,3.0,16.0,30.0,7.0,0.0,1.0,309.0,1200.0,75.0,7.0,7.0,1700.0,1185.0,10000.0,78.0,6.0,7.0,13200.0,6366.0,12.0,11.0
0.01,0.99,600,0.7,1.0,0.461,18.0,16.0,11.0,2.0,1.0,32560,0,30.0,174900,276.0,0.35,22900,7.0,36910,0.1,950,0.55,2.0,12.0,14.0,12.0,14.0,0.0,1.0,1.0,1.0,3.0,2180,3.0,0.0,0,0,0.0,0,966.0,82.0,630.0,75.0,15.0,11.0,2.0,29.0,9.0,16.0,21.0,602.0,77.0,21.0,21.0,0.0,7.0,3.0,4.0,0.0,0.0,6.0,39.0,5.0,0.0,0.0,323.0,2000.0,78.0,4.0,4.0,4000.0,1850.0,13600.0,74.0,3.0,3.0,20400.0,9600.0,2.0,132.0
0.04,0.96,0,0.83,0.89,0.13699999999999998,8.0,49.0,52.0,3.0,1.001138952164009,9000,0,8.0,14120,33.0,0.7,2900,5.0,1660,0.65,700,0.65,5.0,14.0,49.0,14.0,49.0,0.6423290203327172,0.0,2.0,3.0,1197388.0,500,1.0,0.0,0,0,0.0,0,350.0,94.0,596.0,69.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,567.0,77.0,13.0,12.0,2.0,3.0,0.0,3.0,1.0,1.0,3.0,15.0,11.0,1.0,1.0,254.0,1000.0,76.0,3.0,3.0,2000.0,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,18.0
0.01,0.94,0,0.67,0.88,0.575,23.0,15.0,12.0,3.0,1.001138952164009,15530,0,28.0,370730,291.0,0.35,99790,6.0,39240,0.2,1770,0.4,1.0,12.0,15.0,12.0,15.0,0.0,1.0,2.0,2.0,1278333.0,4120,5.0,0.0,0,17370,0.0,1,1053.0,82.0,531.0,69.0,7.0,5.0,2.0,15.0,3.0,8.0,10.0,492.0,74.0,33.0,30.0,2.0,11.0,1.0,10.0,0.0,0.0,6.0,36.0,4.0,0.0,0.0,357.0,2400.0,74.0,10.0,11.0,3400.0,2180.0,1000.0,83.0,1.0,1.0,1000.0,1000.0,10.0,134.0
0.06,0.94,1200,0.66,0.42,0.3,19.0,37.0,41.0,4.0,1.001138952164009,14350,0,21.0,90780,121.0,1.0,5220,7.0,2710,1.0,770,0.6,1.0,0.0,37.0,0.0,37.0,0.0,2.0,4.0,5.0,0.0,0,3.0,1.0,0,950,0.0,1,1603.0,114.0,540.0,78.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,483.0,78.0,51.0,36.0,4.0,15.0,4.0,11.0,0.0,2.0,13.0,48.0,39.0,0.0,0.0,357.0,2300.0,77.0,11.0,11.0,3100.0,1963.0,7300.0,80.0,4.0,4.0,8400.0,5950.0,256.0,47.0
0.09,0.91,0,2.68,1.0,0.10800000000000001,10.0,76.0,43.0,2.0,1.001138952164009,10230,0,12.0,10680,39.0,0.55,2960,7.0,870,0.3,420,0.75,3.0,6.0,54.0,6.0,54.0,0.0,0.0,0.0,1.0,662163.0,1000,2.0,0.0,460,5680,0.0,0,441.0,93.0,616.0,93.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,578.0,75.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,75.0,1.0,1.0,3300.0,3300.0,346.0,203.0
0.05,0.92,600,1.02,1.0,0.46299999999999997,17.0,31.0,30.0,3.0,1.0,7250,0,17.0,183770,177.0,0.2,34070,6.0,50840,0.05,900,0.5,3.0,5.0,20.0,5.0,20.0,0.6423290203327172,0.0,2.0,2.0,18261.0,4360,8.0,0.0,1860,21400,0.0,0,587.0,82.0,543.0,78.0,18.0,9.0,6.0,38.0,10.0,26.0,31.0,508.0,74.0,44.0,39.0,1.0,22.0,11.0,11.0,3.0,6.0,31.0,68.0,26.0,7.0,3.0,335.0,2300.0,73.0,11.0,12.0,4200.0,1936.0,7200.0,72.0,11.0,14.0,18000.0,6400.0,3.0,4.0
0.01,0.78,6000,0.16,0.69,0.308,17.0,14.0,14.0,3.0,1.0,4840,0,25.0,185530,143.0,0.3,20840,7.0,2990,0.1,1210,0.5,1.0,10.0,14.0,10.0,19.0,0.6423290203327172,4.0,4.0,4.0,209187.0,2820,2.0,0.0,970,4080,0.0,0,1157.0,83.0,516.0,72.0,5.0,3.0,1.0,7.0,3.0,3.0,6.0,487.0,79.0,13.0,12.0,2.0,6.0,6.0,0.0,0.0,1.0,3.0,18.0,4.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,20200.0,79.0,6.0,7.0,51600.0,19000.0,18.0,86.0
0.02,0.98,22000,0.69,0.95,0.405,25.0,17.0,16.0,2.0,1.001138952164009,27040,0,18.0,154030,168.0,0.45,8280,7.0,1400,0.1,920,0.6,1.0,6.0,17.0,6.0,17.0,0.0,2.0,3.0,3.0,116.0,910,9.0,0.0,160,12800,0.0,0,638.0,85.0,547.0,77.0,11.0,5.0,3.0,14.0,9.0,14.0,14.0,510.0,76.0,30.0,28.0,1.0,14.0,5.0,9.0,2.0,3.0,5.0,50.0,16.0,3.0,0.0,333.0,2000.0,71.0,9.0,9.0,5000.0,2066.0,15300.0,81.0,5.0,6.0,28800.0,9720.0,5.0,7.0
0.01,0.82,6000,0.22,0.66,0.733,26.0,17.0,9.0,1.0,1.001138952164009,46530,0,29.0,677210,409.0,0.55,77830,6.0,61990,0.4,1760,0.45,3.0,6.0,17.0,6.0,17.0,0.0,0.0,3.0,4.0,536911.0,740,8.0,0.0,500,55690,0.0,0,1420.0,83.0,547.0,77.0,13.0,6.0,5.0,24.0,2.0,12.0,14.0,514.0,77.0,46.0,45.0,1.0,15.0,3.0,12.0,3.0,4.0,17.0,51.0,7.0,4.0,1.0,354.0,2100.0,76.0,12.0,13.0,3000.0,1883.0,10200.0,82.0,3.0,3.0,13800.0,6633.0,19.0,6.0
0.01,0.99,0,0.63,1.0,0.36,14.0,42.0,28.0,1.0,1.001138952164009,2950,0,11.0,106110,119.0,0.45,21360,7.0,10110,0.2,1390,0.45,1.0,11.0,16.0,11.0,16.0,1.0,2.0,3.0,3.0,691728.0,1170,3.0,0.0,0,19930,0.0,0,409.0,83.0,539.0,77.0,16.0,6.0,6.0,24.0,11.0,13.0,18.0,481.0,77.0,33.0,27.0,2.0,15.0,5.0,10.0,0.0,3.0,15.0,42.0,22.0,0.0,0.0,360.0,2000.0,74.0,10.0,10.0,4100.0,1610.0,11300.0,80.0,5.0,5.0,13800.0,10680.0,10.0,64.0
0.0,1.0,1000,0.48,0.91,0.163,12.0,54.0,52.0,2.0,1.0,3260,0,20.0,25030,70.0,0.65,4380,6.0,6490,0.65,1030,0.5,5.0,14.0,41.0,14.0,41.0,0.6423290203327172,1.0,1.0,2.0,0.0,790,1.0,0.0,0,1280,0.0,0,730.0,82.0,648.0,71.0,12.0,4.0,6.0,26.0,5.0,11.0,23.0,625.0,77.0,16.0,15.0,0.0,12.0,8.0,4.0,0.0,2.0,5.0,22.0,6.0,0.0,0.0,352.0,1900.0,73.0,4.0,4.0,2500.0,1425.0,7100.0,79.0,8.0,9.0,13200.0,6187.0,1.0,71.0
0.01,0.99,400,0.72,0.85,0.755,20.0,10.0,6.0,2.0,1.001138952164009,17510,0,23.0,396390,369.0,0.4,36190,6.0,23450,0.1,1110,0.5,1.0,6.0,10.0,6.0,10.0,1.0,0.0,6.0,6.0,98859.0,2140,4.0,0.0,2570,32560,0.0,1,1058.0,83.0,534.0,77.0,15.0,10.0,5.0,20.0,2.0,6.0,8.0,507.0,75.0,72.0,59.0,9.0,23.0,9.0,14.0,1.0,1.0,25.0,81.0,36.0,0.0,1.0,359.0,2100.0,73.0,14.0,14.0,3100.0,1992.0,14200.0,77.0,9.0,10.0,19200.0,5922.0,19.0,9.0
0.01,0.99,5700,5.08,1.0,0.336,20.0,25.0,24.0,1.0,1.0,15320,0,12.0,173600,121.0,1.0,11900,8.0,2270,1.0,1470,0.55,1.0,0.0,25.0,0.0,25.0,0.0,0.0,6.0,6.0,0.0,0,12.0,0.0,0,18080,0.0,1,428.0,83.0,530.0,74.0,14.0,5.0,5.0,21.0,5.0,8.0,14.0,494.0,74.0,43.0,40.0,8.0,19.0,7.0,12.0,0.0,0.0,15.0,47.0,15.0,0.0,0.0,335.0,1700.0,69.0,12.0,13.0,3500.0,1575.0,10900.0,81.0,7.0,7.0,18000.0,9771.0,23.0,127.0
0.01,0.9,2000,1.44,1.0,0.777,28.0,10.0,11.0,1.0,1.001138952164009,43220,0,12.0,737340,280.0,0.05,255980,6.0,127010,0.05,1190,0.5,3.0,2.0,10.0,2.0,10.0,48.0,3.0,4.0,4.0,118.0,20970,21.0,0.0,7250,63700,0.0,0,432.0,82.0,544.0,75.0,30.0,15.0,10.0,69.0,34.0,51.0,55.0,495.0,74.0,119.0,97.0,5.0,38.0,14.0,24.0,10.0,18.0,54.0,137.0,61.0,8.0,9.0,357.0,2400.0,74.0,24.0,27.0,7900.0,2408.0,16200.0,75.0,14.0,15.0,25200.0,12585.0,8.0,4.0
